"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 09/11/2026. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 4,694 Crashes containing 9,772 Units and 11,008 Persons"

"Filters Applied to current Query:"
"Crash Year Is In  2016 or 2017 or 2018 or 2019 or 2020 or 2021 or 2022 or 2023 or 2024 or 2025 or 2026"
""
"Person Injury Severity Is In K - FATAL INJURY or A - SUSPECTED SERIOUS INJURY"
"Person Type Is Equal To 3 - PEDALCYCLIST"


"Crash ID","At Intersection Flag","City","Crash Date","Crash Death Count","Crash Severity","Crash Year","Fatal Crash Flag","Intersecting Street Name","Intersecting Street Number","Intersection Related","Latitude","Longitude","Speed Limit","Street Name","Street Number","Contributing Factor 1","Contributing Factor 2","Contributing Factor 3","Driver Alcohol Result","Driver Drug Test Result","Possible Contributing Factor 1","Possible Contributing Factor 2","Unit Death Count","Unit Description","Vehicle Hit and Run Flag","Person Age","Person Death Count","Person Ethnicity","Person Gender","Person Helmet","Person Injury Severity","Person Number","Person Type"
"18526732","false","FORT WORTH","2021-09-30","0","A - SUSPECTED SERIOUS INJURY","2021","0","SHIVER RD","NO DATA","INTERSECTION RELATED","32.90192434","-97.27264509","30","SHIVER RD","5198","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","52","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18526732","false","FORT WORTH","2021-09-30","0","A - SUSPECTED SERIOUS INJURY","2021","0","SHIVER RD","NO DATA","INTERSECTION RELATED","32.90192434","-97.27264509","30","SHIVER RD","5198","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","24","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"18526732","false","FORT WORTH","2021-09-30","0","A - SUSPECTED SERIOUS INJURY","2021","0","SHIVER RD","NO DATA","INTERSECTION RELATED","32.90192434","-97.27264509","30","SHIVER RD","5198","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","15","0","W - WHITE","1 - MALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18504988","false","BEAUMONT","2021-10-01","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","30.17073468","-94.18625338","40","TRAM RD","7099","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","22","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18504988","false","BEAUMONT","2021-10-01","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","30.17073468","-94.18625338","40","TRAM RD","7099","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","1","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"18504988","false","BEAUMONT","2021-10-01","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","30.17073468","-94.18625338","40","TRAM RD","7099","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","60","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18513638","false","OUTSIDE CITY LIMITS","2021-10-01","0","A - SUSPECTED SERIOUS INJURY","2021","0","W GULF BANK RD","NO DATA","INTERSECTION","29.87781998","-95.49455122","40","N HOUSTON ROSSLYN RD","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","46","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18513638","false","OUTSIDE CITY LIMITS","2021-10-01","0","A - SUSPECTED SERIOUS INJURY","2021","0","W GULF BANK RD","NO DATA","INTERSECTION","29.87781998","-95.49455122","40","N HOUSTON ROSSLYN RD","NO DATA","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","31","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18520177","false","OUTSIDE CITY LIMITS","2021-10-01","1","K - FATAL INJURY","2021","1","N/A","NO DATA","NON INTERSECTION","29.87922736","-95.63883297","45","FM0529","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","32","0","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18520177","false","OUTSIDE CITY LIMITS","2021-10-01","1","K - FATAL INJURY","2021","1","N/A","NO DATA","NON INTERSECTION","29.87922736","-95.63883297","45","FM0529","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","32","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"18520177","false","OUTSIDE CITY LIMITS","2021-10-01","1","K - FATAL INJURY","2021","1","N/A","NO DATA","NON INTERSECTION","29.87922736","-95.63883297","45","FM0529","NO DATA","67 - INTOXICATED - ALCOHOL","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","58","1","W - WHITE","1 - MALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"18520177","false","OUTSIDE CITY LIMITS","2021-10-01","1","K - FATAL INJURY","2021","1","N/A","NO DATA","NON INTERSECTION","29.87922736","-95.63883297","45","FM0529","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"18522309","true","SAN MARCOS","2021-10-01","0","A - SUSPECTED SERIOUS INJURY","2021","0","UHLAND RD","NO DATA","INTERSECTION","29.89710486","-97.91655244","25","MILL ST","600","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","22","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18522309","true","SAN MARCOS","2021-10-01","0","A - SUSPECTED SERIOUS INJURY","2021","0","UHLAND RD","NO DATA","INTERSECTION","29.89710486","-97.91655244","25","MILL ST","600","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","21","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"18522309","true","SAN MARCOS","2021-10-01","0","A - SUSPECTED SERIOUS INJURY","2021","0","UHLAND RD","NO DATA","INTERSECTION","29.89710486","-97.91655244","25","MILL ST","600","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","18","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","3","2 - PASSENGER/OCCUPANT"
"18522309","true","SAN MARCOS","2021-10-01","0","A - SUSPECTED SERIOUS INJURY","2021","0","UHLAND RD","NO DATA","INTERSECTION","29.89710486","-97.91655244","25","MILL ST","600","37 - FAILED TO YIELD RIGHT OF WAY - TURNING LEFT","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","21","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18516515","true","FORT WORTH","2021-10-02","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","32.86552426","-97.29137244","40","N BEACH ST","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","60","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18516515","true","FORT WORTH","2021-10-02","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","32.86552426","-97.29137244","40","N BEACH ST","NO DATA","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","40","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18513872","false","SEGUIN","2021-10-03","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","29.58507194","-97.97942882","45","FM0078","1000","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","40","0","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18513872","false","SEGUIN","2021-10-03","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","29.58507194","-97.97942882","45","FM0078","1000","20 - DRIVER INATTENTION","67 - INTOXICATED - ALCOHOL","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","60","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18526113","false","LA MARQUE","2021-10-03","1","K - FATAL INJURY","2021","1","N/A","NO DATA","NON INTERSECTION","29.3785511","-94.99890911","45","FM1765","3742","No Data","No Data","No Data","No Data","99 - UNKNOWN","No Data","No Data","0","1 - MOTOR VEHICLE","No","20","0","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18526113","false","LA MARQUE","2021-10-03","1","K - FATAL INJURY","2021","1","N/A","NO DATA","NON INTERSECTION","29.3785511","-94.99890911","45","FM1765","3742","4 - CHANGED LANE WHEN UNSAFE","20 - DRIVER INATTENTION","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","47","1","W - WHITE","1 - MALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"18511422","true","CEDAR PARK","2021-10-04","1","K - FATAL INJURY","2021","1","SH0045","NO DATA","INTERSECTION","30.49425446","-97.8108514","55","US0183","1326","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","63","0","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18511422","true","CEDAR PARK","2021-10-04","1","K - FATAL INJURY","2021","1","SH0045","NO DATA","INTERSECTION","30.49425446","-97.8108514","55","US0183","1326","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","28","1","W - WHITE","1 - MALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"18523220","true","FORT WORTH","2021-10-04","0","A - SUSPECTED SERIOUS INJURY","2021","0","IH0030","NO DATA","INTERSECTION","32.74673602","-97.33741853","40","SH0199","NO DATA","36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","22 - FAILED TO CONTROL SPEED","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","No Data","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"18523220","true","FORT WORTH","2021-10-04","0","A - SUSPECTED SERIOUS INJURY","2021","0","IH0030","NO DATA","INTERSECTION","32.74673602","-97.33741853","40","SH0199","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","No Data","0","No Data","1 - MALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18523634","true","HOUSTON","2021-10-04","0","A - SUSPECTED SERIOUS INJURY","2021","0","NETT ST","NO DATA","INTERSECTION","29.7719148","-95.41060308","30","DURHAM DR","1200","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","26","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18523634","true","HOUSTON","2021-10-04","0","A - SUSPECTED SERIOUS INJURY","2021","0","NETT ST","NO DATA","INTERSECTION","29.7719148","-95.41060308","30","DURHAM DR","1200","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","48","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"18523634","true","HOUSTON","2021-10-04","0","A - SUSPECTED SERIOUS INJURY","2021","0","NETT ST","NO DATA","INTERSECTION","29.7719148","-95.41060308","30","DURHAM DR","1200","35 - FAILED TO YIELD RIGHT OF WAY - STOP SIGN","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","42","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18563869","false","HOUSTON","2021-10-04","1","K - FATAL INJURY","2021","1","N/A","NO DATA","NON INTERSECTION","29.7136683","-95.61206358","65","WESTPARK TLWY","NO DATA","68 - INTOXICATED - DRUG","No Data","No Data","No Data","99 - UNKNOWN","No Data","No Data","0","1 - MOTOR VEHICLE","No","24","0","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18563869","false","HOUSTON","2021-10-04","1","K - FATAL INJURY","2021","1","N/A","NO DATA","NON INTERSECTION","29.7136683","-95.61206358","65","WESTPARK TLWY","NO DATA","No Data","No Data","No Data","No Data","No Data","No Data","No Data","1","3 - PEDALCYCLIST","No Data","29","1","W - WHITE","2 - FEMALE","1 - NOT WORN","K - FATAL INJURY","1","3 - PEDALCYCLIST"
"18557758","false","ODESSA","2021-10-06","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","31.88056708","-102.39328694","40","SH0191","NO DATA","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","26 - FAILED TO PASS TO LEFT SAFELY","No Data","0","1 - MOTOR VEHICLE","No","34","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18557758","false","ODESSA","2021-10-06","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","31.88056708","-102.39328694","40","SH0191","NO DATA","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","45","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18558100","true","AUSTIN","2021-10-06","0","A - SUSPECTED SERIOUS INJURY","2021","0","WALNUT AVE","NO DATA","INTERSECTION","30.27890478","-97.71290247","-1","E 17TH ST","2699","20 - DRIVER INATTENTION","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","99 - UNKNOWN","1","2 - PASSENGER/OCCUPANT"
"18558100","true","AUSTIN","2021-10-06","0","A - SUSPECTED SERIOUS INJURY","2021","0","WALNUT AVE","NO DATA","INTERSECTION","30.27890478","-97.71290247","-1","E 17TH ST","2699","20 - DRIVER INATTENTION","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","25","0","W - WHITE","1 - MALE","2 - WORN, DAMAGED","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18544991","false","FORT WORTH","2021-10-07","0","A - SUSPECTED SERIOUS INJURY","2021","0","MESA CREST DR","NO DATA","INTERSECTION RELATED","32.93772568","-97.39198812","35","WILLOW SPRINGS RD","11600","36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","16","0","98 - OTHER","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18544991","false","FORT WORTH","2021-10-07","0","A - SUSPECTED SERIOUS INJURY","2021","0","MESA CREST DR","NO DATA","INTERSECTION RELATED","32.93772568","-97.39198812","35","WILLOW SPRINGS RD","11600","36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","14","0","98 - OTHER","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"18544991","false","FORT WORTH","2021-10-07","0","A - SUSPECTED SERIOUS INJURY","2021","0","MESA CREST DR","NO DATA","INTERSECTION RELATED","32.93772568","-97.39198812","35","WILLOW SPRINGS RD","11600","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","18","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18522428","true","AUSTIN","2021-10-08","0","A - SUSPECTED SERIOUS INJURY","2021","0","E RIVERSIDE DR","NO DATA","INTERSECTION RELATED","30.22173479","-97.69626248","40","E RIVERSIDE DR","NO DATA","No Data","No Data","No Data","No Data","99 - UNKNOWN","73 - ROAD RAGE","No Data","0","1 - MOTOR VEHICLE","No","22","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18522428","true","AUSTIN","2021-10-08","0","A - SUSPECTED SERIOUS INJURY","2021","0","E RIVERSIDE DR","NO DATA","INTERSECTION RELATED","30.22173479","-97.69626248","40","E RIVERSIDE DR","NO DATA","No Data","No Data","No Data","No Data","99 - UNKNOWN","73 - ROAD RAGE","No Data","0","1 - MOTOR VEHICLE","No","26","0","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"18522428","true","AUSTIN","2021-10-08","0","A - SUSPECTED SERIOUS INJURY","2021","0","E RIVERSIDE DR","NO DATA","INTERSECTION RELATED","30.22173479","-97.69626248","40","E RIVERSIDE DR","NO DATA","No Data","No Data","No Data","No Data","99 - UNKNOWN","73 - ROAD RAGE","No Data","0","1 - MOTOR VEHICLE","No","23","0","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","3","2 - PASSENGER/OCCUPANT"
"18522428","true","AUSTIN","2021-10-08","0","A - SUSPECTED SERIOUS INJURY","2021","0","E RIVERSIDE DR","NO DATA","INTERSECTION RELATED","30.22173479","-97.69626248","40","E RIVERSIDE DR","NO DATA","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","42","0","W - WHITE","2 - FEMALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18521783","false","BALCH SPRINGS","2021-10-10","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","32.74619425","-96.62255262","35","HICKORY TREE RD","1700","20 - DRIVER INATTENTION","23 - FAILED TO DRIVE IN SINGLE LANE","No Data","No Data","97 - NOT APPLICABLE","98 - OTHER (EXPLAIN IN NARRATIVE)","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18521783","false","BALCH SPRINGS","2021-10-10","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","32.74619425","-96.62255262","35","HICKORY TREE RD","1700","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","33","0","W - WHITE","2 - FEMALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18521783","false","BALCH SPRINGS","2021-10-10","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","32.74619425","-96.62255262","35","HICKORY TREE RD","1700","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","30","0","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY","1","3 - PEDALCYCLIST"
"18537423","false","DENTON","2021-10-12","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","33.21085418","-97.11196246","40","S WOODROW LN","400","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","20","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18537423","false","DENTON","2021-10-12","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","NON INTERSECTION","33.21085418","-97.11196246","40","S WOODROW LN","400","45 - HAD BEEN DRINKING","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","59","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18539913","true","SEABROOK","2021-10-12","0","A - SUSPECTED SERIOUS INJURY","2021","0","N REPSDORPH RD","NO DATA","INTERSECTION RELATED","29.56294654","-95.04237357","45","SHNASA","3438","36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","55","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","1","1 - DRIVER"
"18539913","true","SEABROOK","2021-10-12","0","A - SUSPECTED SERIOUS INJURY","2021","0","N REPSDORPH RD","NO DATA","INTERSECTION RELATED","29.56294654","-95.04237357","45","SHNASA","3438","36 - FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","No","18","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","2","2 - PASSENGER/OCCUPANT"
"18539913","true","SEABROOK","2021-10-12","0","A - SUSPECTED SERIOUS INJURY","2021","0","N REPSDORPH RD","NO DATA","INTERSECTION RELATED","29.56294654","-95.04237357","45","SHNASA","3438","No Data","No Data","No Data","No Data","No Data","No Data","No Data","0","3 - PEDALCYCLIST","No Data","20","0","H - HISPANIC","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18531785","true","FORT WORTH","2021-10-13","0","A - SUSPECTED SERIOUS INJURY","2021","0","WILLIAM FLEMING CT","NO DATA","INTERSECTION","32.6845343","-97.34815244","35","W SEMINARY DR","1999","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
"18531785","true","FORT WORTH","2021-10-13","0","A - SUSPECTED SERIOUS INJURY","2021","0","WILLIAM FLEMING CT","NO DATA","INTERSECTION","32.6845343","-97.34815244","35","W SEMINARY DR","1999","15 - DISREGARD STOP AND GO SIGNAL","No Data","No Data","No Data","No Data","22 - FAILED TO CONTROL SPEED","No Data","0","3 - PEDALCYCLIST","No Data","48","0","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY","1","3 - PEDALCYCLIST"
"18534534","false","PASADENA","2021-10-15","0","A - SUSPECTED SERIOUS INJURY","2021","0","N/A","NO DATA","DRIVEWAY ACCESS","29.66576481","-95.14751315","40","SPENCER HWY","6100BLK","No Data","No Data","No Data","No Data","97 - NOT APPLICABLE","No Data","No Data","0","1 - MOTOR VEHICLE","Yes","No Data","0","W - WHITE","1 - MALE","97 - NOT APPLICABLE","99 - UNKNOWN","1","1 - DRIVER"
